flight_number,departure_airport,departure_time,arrival_airport,arrival_time
NH376,HKG,2024-08-04 18:50,HND,2024-08-04 22:50
BA219,DEL,2024-07-22 05:04,SIN,2024-07-22 17:04
CX544,PVG,2024-07-20 07:50,LHR,2024-07-20 16:50
AF717,BKK,2024-07-31 03:36,SIN,2024-07-31 05:36
NH809,LAX,2024-08-05 21:26,HND,2024-08-06 02:26
UA989,JFK,2024-07-30 14:27,HND,2024-07-30 16:27
EK493,LHR,2024-08-03 23:15,CPH,2024-08-04 11:15
CX227,CDG,2024-08-10 02:39,NRT,2024-08-10 12:39
EK173,DEL,2024-07-30 09:05,KUL,2024-07-30 15:05
UA352,FRA,2024-07-26 23:54,HKG,2024-07-27 05:54
EK312,KIX,2024-08-11 21:55,CDG,2024-08-12 06:55
SK941,ICN,2024-08-16 14:27,CDG,2024-08-17 00:27
SK636,FRA,2024-08-03 06:29,ICN,2024-08-03 12:29
SQ934,CDG,2024-07-21 12:36,HKG,2024-07-21 21:36
SK499,AMS,2024-08-16 00:45,PVG,2024-08-16 04:45
AF924,HKG,2024-07-29 00:54,AMS,2024-07-29 12:54
EK741,JFK,2024-08-08 13:42,HND,2024-08-08 18:42
UA440,HKG,2024-07-24 05:52,CPH,2024-07-24 16:52
LH959,KUL,2024-07-24 22:55,ICN,2024-07-25 10:55
CX424,ICN,2024-08-19 19:50,CDG,2024-08-20 05:50
AF716,LAX,2024-08-05 20:17,KIX,2024-08-06 07:17
AF768,ICN,2024-08-08 04:50,BKK,2024-08-08 19:50
BA455,ICN,2024-08-10 17:53,CDG,2024-08-11 05:53
CX554,DXB,2024-07-28 12:43,CPH,2024-07-29 00:43
UA270,CPH,2024-07-30 02:51,LHR,2024-07-30 14:51
LH320,LHR,2024-07-22 06:43,KIX,2024-07-22 12:43
BA178,LAX,2024-08-10 01:57,NRT,2024-08-10 03:57
CX694,SIN,2024-07-25 07:56,LHR,2024-07-25 13:56
CX120,CTS,2024-08-11 17:07,JFK,2024-08-11 19:07
EK501,KUL,2024-08-18 22:36,NRT,2024-08-19 03:36
SQ407,DXB,2024-08-07 21:29,BKK,2024-08-08 02:29
SK813,DEL,2024-08-17 10:35,DXB,2024-08-17 17:35
NH524,PEK,2024-07-28 00:25,HKG,2024-07-28 14:25
LH579,SIN,2024-07-21 08:37,HND,2024-07-21 12:37
EK412,KUL,2024-07-30 13:38,CTS,2024-07-30 19:38
CX643,BKK,2024-07-25 15:31,KUL,2024-07-25 20:31
LH919,CDG,2024-07-20 06:32,HND,2024-07-20 11:32
EK294,DXB,2024-08-13 21:03,CPH,2024-08-14 00:03
NH298,LHR,2024-08-14 06:02,PEK,2024-08-14 19:02
UA664,HND,2024-08-11 15:31,BKK,2024-08-11 23:31
AF563,PEK,2024-07-21 16:12,CPH,2024-07-21 19:12
UA428,NRT,2024-08-01 00:36,SIN,2024-08-01 04:36
LH561,AMS,2024-07-29 03:20,KUL,2024-07-29 09:20
EK123,ICN,2024-07-22 15:38,DEL,2024-07-23 02:38
NH408,FRA,2024-08-08 15:18,LAX,2024-08-09 01:18
SQ363,HKG,2024-08-08 01:19,LHR,2024-08-08 06:19
SK716,BKK,2024-08-10 19:34,JFK,2024-08-10 21:34
UA997,LAX,2024-08-02 09:55,KUL,2024-08-02 17:55
SK675,NRT,2024-08-11 04:15,KUL,2024-08-11 10:15
NH186,SIN,2024-08-19 11:56,HND,2024-08-19 14:56
EK241,FRA,2024-08-09 10:26,JFK,2024-08-09 21:26
NH217,DXB,2024-08-01 04:02,CPH,2024-08-01 15:02
NH844,KUL,2024-08-08 05:55,LAX,2024-08-08 16:55
CX544,KUL,2024-07-30 13:51,DXB,2024-07-30 22:51
JL272,KIX,2024-08-06 21:37,CTS,2024-08-07 12:37
UA594,HKG,2024-07-22 07:52,LAX,2024-07-22 21:52
SQ617,LAX,2024-07-20 15:25,DXB,2024-07-20 23:25
AF112,KIX,2024-08-04 15:29,JFK,2024-08-04 23:29
BA675,CDG,2024-08-18 07:01,DEL,2024-08-18 14:01
BA902,DXB,2024-08-10 08:59,FRA,2024-08-10 23:59
UA901,HND,2024-08-08 11:10,CPH,2024-08-09 00:10
UA988,PVG,2024-08-01 13:37,HND,2024-08-01 22:37
BA877,DEL,2024-08-15 17:01,BKK,2024-08-15 19:01
BA301,LAX,2024-08-18 13:29,BKK,2024-08-19 04:29
BA620,PVG,2024-08-12 15:57,NRT,2024-08-12 19:57
AF435,DXB,2024-08-08 22:25,FRA,2024-08-09 13:25
SK942,JFK,2024-07-28 15:10,DEL,2024-07-28 17:10
EK284,JFK,2024-07-25 00:49,CDG,2024-07-25 14:49
JL388,KIX,2024-07-22 04:56,PVG,2024-07-22 06:56
JL146,CTS,2024-08-01 17:56,KIX,2024-08-02 07:56
NH435,HND,2024-07-31 16:34,DEL,2024-08-01 03:34
SK142,BKK,2024-08-10 17:53,DXB,2024-08-10 19:53
BA121,CDG,2024-08-06 07:21,SIN,2024-08-06 19:21
SQ929,PEK,2024-07-31 12:33,ICN,2024-07-31 21:33
SQ125,KUL,2024-08-18 10:17,SIN,2024-08-18 13:17
SK412,BKK,2024-08-15 20:24,CTS,2024-08-16 07:24
EK815,LAX,2024-08-02 03:58,ICN,2024-08-02 05:58
SK896,AMS,2024-08-06 16:57,PEK,2024-08-07 03:57
AF599,CDG,2024-07-27 21:52,ICN,2024-07-28 11:52
UA541,HKG,2024-08-06 23:27,CPH,2024-08-07 04:27
SK227,BKK,2024-07-20 08:55,DXB,2024-07-20 15:55
BA302,HND,2024-08-10 08:08,KUL,2024-08-10 22:08
LH620,SIN,2024-08-14 00:09,PVG,2024-08-14 09:09
JL823,AMS,2024-07-24 18:36,DXB,2024-07-24 21:36
SK875,BKK,2024-07-22 12:00,LAX,2024-07-22 20:00
BA889,HKG,2024-07-26 18:05,KIX,2024-07-27 05:05
EK982,SIN,2024-07-30 22:15,HKG,2024-07-31 06:15
UA981,AMS,2024-07-30 18:07,PVG,2024-07-31 04:07
JL811,PVG,2024-08-06 03:57,DXB,2024-08-06 14:57
BA839,PEK,2024-07-28 09:25,SIN,2024-07-28 20:25
SK552,LAX,2024-08-14 08:50,PVG,2024-08-14 17:50
NH748,BKK,2024-07-31 15:57,LAX,2024-07-31 18:57
SK959,LAX,2024-07-20 15:05,ICN,2024-07-20 18:05
SK455,NRT,2024-08-18 14:25,PVG,2024-08-18 22:25
BA864,HND,2024-07-23 05:48,BKK,2024-07-23 07:48
EK591,CDG,2024-08-03 14:14,JFK,2024-08-04 05:14
JL259,LAX,2024-07-30 09:14,CDG,2024-07-30 15:14
AF738,CPH,2024-08-19 13:31,HND,2024-08-19 18:31
SQ948,JFK,2024-08-17 19:26,DXB,2024-08-17 21:26
SK136,DXB,2024-07-30 12:07,CDG,2024-07-30 22:07
BA134,BKK,2024-07-21 13:33,DXB,2024-07-22 01:33
JL457,BKK,2024-07-24 19:51,KIX,2024-07-24 21:51
BA246,CPH,2024-08-11 01:03,HKG,2024-08-11 11:03
LH102,HKG,2024-07-27 23:24,CTS,2024-07-28 10:24
SQ891,CPH,2024-08-04 08:01,FRA,2024-08-04 10:01
BA538,KUL,2024-08-12 16:17,LHR,2024-08-12 18:17
SQ648,KIX,2024-08-03 17:02,ICN,2024-08-03 21:02
LH451,CPH,2024-08-11 23:35,DEL,2024-08-12 07:35
SQ864,NRT,2024-07-29 05:55,CPH,2024-07-29 15:55
LH193,DXB,2024-07-27 21:42,ICN,2024-07-28 02:42
SK791,JFK,2024-08-11 00:01,ICN,2024-08-11 14:01
EK702,BKK,2024-08-06 16:14,JFK,2024-08-07 05:14
CX700,HKG,2024-08-06 11:16,AMS,2024-08-07 02:16
CX268,KIX,2024-08-19 21:28,BKK,2024-08-20 04:28
JL726,PVG,2024-07-20 02:50,PEK,2024-07-20 05:50
EK713,FRA,2024-08-02 18:38,LAX,2024-08-03 04:38
SK657,KUL,2024-08-11 12:38,SIN,2024-08-11 19:38
BA760,PVG,2024-08-04 20:07,LHR,2024-08-05 11:07
SK949,HKG,2024-07-27 08:02,ICN,2024-07-27 22:02
AF643,CDG,2024-08-08 03:22,PVG,2024-08-08 18:22
BA625,AMS,2024-07-27 00:05,NRT,2024-07-27 15:05
CX674,ICN,2024-08-14 00:20,KUL,2024-08-14 08:20
JL526,ICN,2024-07-31 10:56,JFK,2024-07-31 15:56
JL138,KIX,2024-08-08 02:09,ICN,2024-08-08 14:09
CX746,CPH,2024-08-17 00:55,LAX,2024-08-17 15:55
SQ955,KIX,2024-07-25 05:23,FRA,2024-07-25 19:23
SQ525,ICN,2024-08-04 16:14,CTS,2024-08-04 20:14
EK276,PEK,2024-08-19 17:11,CPH,2024-08-20 03:11
LH486,FRA,2024-07-24 02:58,NRT,2024-07-24 06:58
SK950,HND,2024-08-19 00:40,CPH,2024-08-19 14:40
JL432,KUL,2024-08-13 12:29,AMS,2024-08-14 03:29
SQ658,SIN,2024-08-12 14:47,KIX,2024-08-13 01:47
SQ210,NRT,2024-08-09 11:00,CTS,2024-08-09 21:00
NH835,NRT,2024-08-10 00:21,CPH,2024-08-10 06:21
JL145,AMS,2024-07-31 12:57,KUL,2024-07-31 20:57
SK414,HND,2024-08-10 10:17,PVG,2024-08-10 17:17
SQ693,JFK,2024-08-08 01:36,CTS,2024-08-08 14:36
BA652,AMS,2024-08-07 15:53,KUL,2024-08-08 00:53
EK780,KUL,2024-08-10 17:50,PEK,2024-08-11 05:50
BA346,CDG,2024-07-21 20:48,FRA,2024-07-22 11:48
LH612,CPH,2024-08-09 01:50,HKG,2024-08-09 14:50
SK608,LHR,2024-08-19 00:40,BKK,2024-08-19 09:40
SK917,LHR,2024-08-14 23:55,JFK,2024-08-15 14:55
SK486,KIX,2024-07-30 13:33,PEK,2024-07-30 19:33
SK311,JFK,2024-07-20 00:39,CTS,2024-07-20 11:39
JL754,HND,2024-07-21 23:28,KUL,2024-07-22 13:28
LH687,HKG,2024-08-15 17:37,CPH,2024-08-15 22:37
NH285,NRT,2024-08-19 20:39,CPH,2024-08-20 09:39
BA757,KUL,2024-07-28 13:07,LAX,2024-07-28 18:07
UA855,PVG,2024-08-11 23:48,DXB,2024-08-12 11:48
SK848,LAX,2024-08-16 14:02,CDG,2024-08-16 22:02
JL875,LHR,2024-07-27 12:19,BKK,2024-07-27 14:19
BA307,BKK,2024-07-25 17:48,LHR,2024-07-26 03:48
UA345,BKK,2024-08-13 17:44,NRT,2024-08-13 20:44
SK408,JFK,2024-07-20 15:49,HKG,2024-07-21 03:49
NH100,AMS,2024-08-02 07:12,DEL,2024-08-02 13:12
AF244,HKG,2024-08-02 10:30,KIX,2024-08-03 00:30
LH180,DEL,2024-08-07 21:37,DXB,2024-08-08 04:37
EK777,SIN,2024-08-16 05:46,DXB,2024-08-16 08:46
SQ237,NRT,2024-08-13 21:10,JFK,2024-08-14 03:10
BA544,CTS,2024-07-22 14:34,CPH,2024-07-23 02:34
LH869,FRA,2024-08-13 08:50,DXB,2024-08-13 14:50
JL685,AMS,2024-07-21 18:40,CDG,2024-07-22 04:40
JL734,CTS,2024-08-06 21:14,KIX,2024-08-07 10:14
CX475,PVG,2024-07-29 04:25,JFK,2024-07-29 14:25
CX330,DEL,2024-08-19 08:55,HKG,2024-08-19 17:55
AF695,BKK,2024-08-16 07:49,CDG,2024-08-16 20:49
EK108,PVG,2024-08-18 23:39,SIN,2024-08-19 01:39
UA246,CDG,2024-08-10 12:29,CTS,2024-08-10 15:29
SK904,DEL,2024-07-21 21:21,NRT,2024-07-22 09:21
BA534,BKK,2024-08-10 17:44,FRA,2024-08-10 22:44
AF237,CPH,2024-08-08 23:29,PEK,2024-08-09 03:29
CX781,DEL,2024-08-18 13:15,BKK,2024-08-18 16:15
AF188,LHR,2024-08-04 12:36,CPH,2024-08-04 17:36
BA554,JFK,2024-08-14 01:32,CPH,2024-08-14 05:32
NH475,ICN,2024-07-26 13:59,HND,2024-07-26 22:59
BA915,KIX,2024-07-25 21:25,LHR,2024-07-26 10:25
CX451,CDG,2024-08-15 15:36,ICN,2024-08-16 06:36
JL864,AMS,2024-08-16 03:09,FRA,2024-08-16 17:09
AF324,DXB,2024-08-01 19:50,KIX,2024-08-02 00:50
AF700,LAX,2024-08-03 09:22,SIN,2024-08-03 15:22
EK381,AMS,2024-08-06 18:13,BKK,2024-08-07 00:13
UA150,HND,2024-08-06 12:04,DEL,2024-08-06 22:04
NH374,LAX,2024-08-04 02:41,NRT,2024-08-04 10:41
NH930,JFK,2024-08-19 11:53,PEK,2024-08-19 21:53
SQ979,LAX,2024-08-08 03:27,PEK,2024-08-08 13:27
LH206,FRA,2024-08-15 03:23,PEK,2024-08-15 11:23
JL850,FRA,2024-08-17 07:47,ICN,2024-08-17 14:47
AF366,LHR,2024-08-16 01:14,PEK,2024-08-16 09:14
JL295,LHR,2024-07-23 01:27,ICN,2024-07-23 08:27
SK613,AMS,2024-08-05 00:10,HKG,2024-08-05 08:10
SQ147,HND,2024-07-22 21:20,CTS,2024-07-23 05:20
AF861,DXB,2024-08-18 00:19,HKG,2024-08-18 14:19
JL339,NRT,2024-08-05 15:19,SIN,2024-08-06 05:19
LH541,SIN,2024-07-28 03:11,FRA,2024-07-28 05:11
UA712,KIX,2024-07-25 20:01,JFK,2024-07-26 11:01
JL594,BKK,2024-07-25 18:36,CDG,2024-07-26 02:36
UA213,CPH,2024-08-17 14:34,AMS,2024-08-18 02:34
LH206,BKK,2024-08-01 07:55,AMS,2024-08-01 20:55
CX835,JFK,2024-07-21 19:59,AMS,2024-07-22 01:59
UA738,BKK,2024-07-28 15:07,SIN,2024-07-28 19:07
NH764,FRA,2024-08-07 17:24,CTS,2024-08-07 20:24
CX114,DEL,2024-08-11 00:12,AMS,2024-08-11 12:12
AF160,HND,2024-07-28 02:53,CDG,2024-07-28 14:53
JL397,CTS,2024-07-26 13:55,PEK,2024-07-26 16:55
JL738,CTS,2024-08-11 08:56,LAX,2024-08-11 12:56
SK576,BKK,2024-08-16 17:44,AMS,2024-08-17 04:44
NH885,CTS,2024-08-15 13:46,PVG,2024-08-16 01:46
SQ751,CPH,2024-08-09 22:19,LHR,2024-08-10 01:19
SQ210,PEK,2024-07-29 22:19,NRT,2024-07-30 02:19
CX348,CTS,2024-07-23 12:59,SIN,2024-07-23 23:59
SQ658,FRA,2024-08-07 03:19,CDG,2024-08-07 15:19
BA485,ICN,2024-07-28 06:00,CDG,2024-07-28 13:00
SK184,DEL,2024-08-05 05:09,CTS,2024-08-05 10:09
AF521,NRT,2024-07-27 07:54,CPH,2024-07-27 18:54
UA558,PEK,2024-08-01 21:33,HKG,2024-08-02 02:33
NH886,BKK,2024-08-04 03:45,LAX,2024-08-04 15:45
UA764,PEK,2024-08-02 10:30,BKK,2024-08-03 01:30
AF560,CTS,2024-08-01 10:40,JFK,2024-08-02 01:40
UA225,ICN,2024-07-27 08:40,CPH,2024-07-27 18:40
NH981,DEL,2024-08-01 02:42,KUL,2024-08-01 10:42
SQ148,PVG,2024-08-10 18:21,HND,2024-08-11 08:21
BA884,BKK,2024-07-30 23:38,JFK,2024-07-31 07:38
BA159,DEL,2024-08-07 15:28,FRA,2024-08-08 02:28
JL648,BKK,2024-07-31 02:15,CPH,2024-07-31 17:15
SK320,SIN,2024-07-24 15:29,JFK,2024-07-24 21:29
LH436,HND,2024-07-23 18:52,HKG,2024-07-24 01:52
BA682,HND,2024-07-23 13:16,FRA,2024-07-23 19:16
LH424,LHR,2024-07-28 00:37,LAX,2024-07-28 10:37
SK617,PVG,2024-07-24 13:06,FRA,2024-07-25 02:06
UA232,JFK,2024-08-18 15:31,CDG,2024-08-18 23:31
EK799,SIN,2024-08-07 16:05,FRA,2024-08-08 04:05
AF525,HKG,2024-08-16 14:46,DXB,2024-08-17 05:46
UA324,DXB,2024-07-26 07:09,HKG,2024-07-26 15:09
LH732,PVG,2024-07-21 22:07,DEL,2024-07-22 03:07
SK988,KUL,2024-08-01 01:24,BKK,2024-08-01 08:24
CX978,JFK,2024-08-06 07:17,LHR,2024-08-06 14:17
SQ393,LHR,2024-08-12 11:56,AMS,2024-08-12 23:56
SQ888,CDG,2024-07-30 14:16,CPH,2024-07-30 16:16
CX808,PVG,2024-08-14 05:40,HND,2024-08-14 09:40
SK668,AMS,2024-07-29 14:42,BKK,2024-07-30 00:42
UA717,SIN,2024-07-27 09:29,KIX,2024-07-27 16:29
CX652,FRA,2024-08-12 03:26,CPH,2024-08-12 18:26
UA628,ICN,2024-08-08 16:30,DEL,2024-08-09 00:30
NH688,DEL,2024-08-09 15:39,FRA,2024-08-09 19:39
EK327,HND,2024-08-11 08:27,BKK,2024-08-11 19:27
EK603,DXB,2024-07-24 15:24,BKK,2024-07-25 02:24
LH983,DEL,2024-08-14 19:51,CDG,2024-08-15 07:51
JL827,DXB,2024-08-17 03:45,JFK,2024-08-17 09:45
UA494,KIX,2024-07-31 06:49,CDG,2024-07-31 13:49
EK951,LHR,2024-08-13 14:31,KIX,2024-08-13 23:31
SK238,DEL,2024-07-27 18:52,PEK,2024-07-28 00:52
BA807,NRT,2024-07-31 00:50,PVG,2024-07-31 14:50
SK740,CPH,2024-07-27 16:35,LAX,2024-07-28 00:35
UA992,DEL,2024-08-04 19:52,ICN,2024-08-05 01:52
SQ367,ICN,2024-07-29 06:22,NRT,2024-07-29 18:22
SQ516,AMS,2024-08-11 05:25,LHR,2024-08-11 14:25
SK189,ICN,2024-08-19 15:48,JFK,2024-08-19 17:48
SK655,PVG,2024-08-05 17:43,BKK,2024-08-05 23:43
NH805,PEK,2024-08-02 10:31,HND,2024-08-02 19:31
SK118,LHR,2024-07-20 10:25,KUL,2024-07-21 00:25
UA667,DXB,2024-08-09 07:24,JFK,2024-08-09 17:24
AF996,NRT,2024-07-27 19:31,FRA,2024-07-27 21:31
SK552,NRT,2024-08-19 14:22,LAX,2024-08-19 21:22
NH877,FRA,2024-07-21 09:59,AMS,2024-07-21 17:59
NH953,SIN,2024-08-10 21:16,DXB,2024-08-11 04:16
AF512,CTS,2024-08-07 12:08,DEL,2024-08-07 19:08
SQ527,CDG,2024-08-13 09:33,CPH,2024-08-14 00:33
NH740,CPH,2024-08-06 16:19,HND,2024-08-06 20:19
UA504,BKK,2024-07-24 14:59,KUL,2024-07-25 02:59
BA293,HKG,2024-08-02 11:39,LAX,2024-08-02 15:39
UA596,AMS,2024-07-23 23:35,KIX,2024-07-24 11:35
NH218,PVG,2024-07-29 07:10,AMS,2024-07-29 15:10
BA158,ICN,2024-08-06 17:28,DEL,2024-08-07 03:28
AF862,KIX,2024-08-14 02:27,PEK,2024-08-14 08:27
LH692,CPH,2024-07-31 20:28,DXB,2024-08-01 06:28
LH560,DXB,2024-08-19 23:17,CTS,2024-08-20 12:17
UA731,DXB,2024-07-23 10:46,CDG,2024-07-23 12:46
EK773,BKK,2024-08-13 17:18,LAX,2024-08-14 05:18
BA425,LAX,2024-08-17 00:39,KIX,2024-08-17 14:39
JL584,PVG,2024-08-06 15:53,LHR,2024-08-06 21:53
SK959,CPH,2024-07-21 21:45,FRA,2024-07-22 00:45
CX914,SIN,2024-08-04 18:48,LAX,2024-08-05 00:48
UA338,CDG,2024-08-07 13:11,CPH,2024-08-07 15:11
NH748,CTS,2024-08-15 17:44,PVG,2024-08-16 06:44
SQ310,LHR,2024-08-03 23:22,KUL,2024-08-04 12:22
UA802,CTS,2024-08-03 07:22,SIN,2024-08-03 16:22
CX227,FRA,2024-07-20 10:50,HKG,2024-07-20 22:50
CX120,FRA,2024-08-03 06:49,NRT,2024-08-03 12:49
EK833,BKK,2024-08-15 06:06,KIX,2024-08-15 18:06
SQ424,FRA,2024-07-24 05:57,PVG,2024-07-24 12:57
NH104,HND,2024-08-18 05:56,NRT,2024-08-18 13:56
LH604,NRT,2024-07-21 04:59,AMS,2024-07-21 17:59
SQ341,BKK,2024-08-05 04:23,NRT,2024-08-05 07:23
LH953,HKG,2024-08-05 04:14,LAX,2024-08-05 09:14
LH441,SIN,2024-08-07 11:06,HKG,2024-08-07 15:06
NH203,FRA,2024-08-08 07:06,JFK,2024-08-08 20:06
EK955,DEL,2024-07-26 21:28,HKG,2024-07-27 02:28
SQ998,FRA,2024-08-19 03:22,LHR,2024-08-19 17:22
CX279,CPH,2024-07-25 04:07,NRT,2024-07-25 07:07
EK183,BKK,2024-08-12 09:01,CPH,2024-08-12 14:01
SQ145,DEL,2024-08-04 08:02,AMS,2024-08-04 23:02
EK147,JFK,2024-07-29 01:17,HKG,2024-07-29 04:17
BA799,DXB,2024-07-21 09:01,HKG,2024-07-21 12:01
SQ618,PVG,2024-08-03 04:32,LHR,2024-08-03 15:32
AF356,CTS,2024-08-19 19:44,BKK,2024-08-20 08:44
JL859,SIN,2024-08-04 07:35,PVG,2024-08-04 17:35
LH859,PEK,2024-07-22 10:57,DEL,2024-07-22 20:57
UA599,LHR,2024-08-06 02:37,JFK,2024-08-06 10:37
EK657,KUL,2024-07-30 20:12,BKK,2024-07-31 03:12
CX198,CTS,2024-07-21 15:29,ICN,2024-07-21 17:29
BA640,SIN,2024-07-25 16:07,CPH,2024-07-26 07:07
SQ742,KUL,2024-07-21 11:21,CTS,2024-07-21 17:21
EK426,AMS,2024-07-23 18:30,PVG,2024-07-24 06:30
LH857,BKK,2024-08-19 01:02,LHR,2024-08-19 11:02
SK960,CTS,2024-08-11 09:17,JFK,2024-08-11 13:17
LH707,AMS,2024-08-03 23:31,FRA,2024-08-04 04:31
EK666,ICN,2024-07-20 20:32,SIN,2024-07-21 06:32
EK757,DEL,2024-08-04 02:50,NRT,2024-08-04 04:50
NH458,AMS,2024-08-03 01:00,CTS,2024-08-03 03:00
NH618,CPH,2024-07-26 13:57,BKK,2024-07-26 18:57
JL497,BKK,2024-08-03 09:18,CDG,2024-08-03 20:18
SK435,DXB,2024-07-28 13:06,LHR,2024-07-28 21:06
NH399,KIX,2024-08-08 01:18,PEK,2024-08-08 13:18
LH531,HKG,2024-08-01 21:32,HND,2024-08-02 12:32
UA370,HND,2024-08-02 00:27,DEL,2024-08-02 02:27
SQ230,PVG,2024-08-14 06:55,DEL,2024-08-14 12:55
CX596,CPH,2024-07-25 02:59,NRT,2024-07-25 09:59
EK453,DEL,2024-08-17 06:57,AMS,2024-08-17 12:57
EK312,KIX,2024-08-05 14:06,AMS,2024-08-05 18:06
CX246,PVG,2024-08-15 04:37,CDG,2024-08-15 15:37
LH842,LAX,2024-08-19 11:52,FRA,2024-08-19 16:52
SQ377,ICN,2024-08-15 01:01,LAX,2024-08-15 07:01
SQ932,JFK,2024-08-12 06:35,PVG,2024-08-12 16:35
NH779,JFK,2024-07-23 21:57,DEL,2024-07-24 07:57
LH984,PVG,2024-08-17 12:17,NRT,2024-08-18 00:17
SQ808,PEK,2024-07-25 06:36,CTS,2024-07-25 14:36
EK354,LAX,2024-07-24 01:56,CPH,2024-07-24 05:56
CX181,HND,2024-08-16 00:53,DEL,2024-08-16 04:53
UA265,PEK,2024-07-29 15:41,JFK,2024-07-29 22:41
SK554,AMS,2024-08-01 01:08,LHR,2024-08-01 15:08
UA322,DXB,2024-07-26 20:38,SIN,2024-07-27 00:38
SQ934,LHR,2024-07-27 15:31,ICN,2024-07-27 19:31
LH197,LAX,2024-07-20 19:11,NRT,2024-07-21 10:11
BA965,PEK,2024-08-18 04:10,CDG,2024-08-18 13:10
EK408,CDG,2024-08-09 12:57,JFK,2024-08-09 19:57
NH689,PEK,2024-07-26 00:20,FRA,2024-07-26 08:20
SK329,KUL,2024-07-31 05:52,SIN,2024-07-31 11:52
CX557,BKK,2024-08-13 12:57,CPH,2024-08-13 21:57
AF902,FRA,2024-08-08 06:17,HND,2024-08-08 19:17
LH911,BKK,2024-08-16 16:32,KIX,2024-08-17 02:32
SQ191,DEL,2024-08-04 05:14,KIX,2024-08-04 17:14
EK964,PEK,2024-07-22 20:15,DXB,2024-07-23 08:15
CX406,HND,2024-07-28 04:40,CTS,2024-07-28 17:40
EK951,DXB,2024-08-11 03:40,KIX,2024-08-11 14:40
CX522,ICN,2024-08-01 06:59,HKG,2024-08-01 14:59
SQ118,SIN,2024-07-26 16:11,LAX,2024-07-27 00:11
UA591,PVG,2024-08-19 11:00,KIX,2024-08-19 16:00
BA807,DXB,2024-08-07 01:34,CDG,2024-08-07 11:34
AF344,SIN,2024-08-18 08:36,CTS,2024-08-18 16:36
SK358,LAX,2024-08-11 13:26,ICN,2024-08-11 23:26
SQ948,BKK,2024-07-25 22:55,CTS,2024-07-26 00:55
NH391,HKG,2024-08-01 21:09,NRT,2024-08-02 09:09
EK364,JFK,2024-07-24 08:57,CDG,2024-07-24 10:57
NH679,KUL,2024-07-31 09:01,DEL,2024-08-01 00:01
EK476,FRA,2024-08-18 18:47,LHR,2024-08-19 02:47
LH820,ICN,2024-08-15 01:55,HKG,2024-08-15 07:55
SK405,HND,2024-07-24 02:19,LAX,2024-07-24 05:19
BA308,KUL,2024-07-29 14:30,SIN,2024-07-29 17:30
JL677,KUL,2024-08-18 01:57,DXB,2024-08-18 12:57
BA309,PVG,2024-08-11 14:45,NRT,2024-08-12 05:45
LH363,JFK,2024-08-02 07:15,DEL,2024-08-02 09:15
SK291,AMS,2024-07-23 07:34,SIN,2024-07-23 19:34
AF354,NRT,2024-07-31 00:28,HND,2024-07-31 13:28
LH540,JFK,2024-08-14 12:16,KUL,2024-08-15 03:16
BA248,CTS,2024-08-17 10:13,DEL,2024-08-17 14:13
SQ735,BKK,2024-08-14 14:56,FRA,2024-08-15 02:56
AF330,DXB,2024-08-06 00:34,SIN,2024-08-06 15:34
NH668,KIX,2024-07-26 05:33,PEK,2024-07-26 13:33
NH653,ICN,2024-08-09 16:16,AMS,2024-08-10 01:16
BA403,NRT,2024-08-16 00:40,KIX,2024-08-16 02:40
SK951,SIN,2024-08-08 15:53,DXB,2024-08-08 20:53
UA239,LHR,2024-08-13 12:49,CTS,2024-08-13 15:49
BA407,KIX,2024-08-10 18:13,BKK,2024-08-11 03:13
CX313,HKG,2024-07-30 12:37,BKK,2024-07-30 17:37
EK113,PEK,2024-07-26 04:25,HKG,2024-07-26 12:25
SK308,JFK,2024-08-18 20:16,KUL,2024-08-19 02:16
LH691,NRT,2024-08-07 21:45,CTS,2024-08-08 02:45
NH722,BKK,2024-08-16 19:55,HND,2024-08-17 01:55
BA949,FRA,2024-08-17 06:15,PEK,2024-08-17 20:15
CX228,CPH,2024-08-16 18:51,PVG,2024-08-17 09:51
JL388,CDG,2024-08-18 16:36,CPH,2024-08-19 02:36
NH448,CPH,2024-07-20 17:10,HND,2024-07-20 20:10
EK704,LHR,2024-07-29 16:38,KIX,2024-07-30 04:38
JL498,DXB,2024-08-14 11:55,KUL,2024-08-14 23:55
EK198,PEK,2024-07-22 01:55,DXB,2024-07-22 03:55
NH579,HKG,2024-07-27 23:13,BKK,2024-07-28 11:13
CX633,CDG,2024-07-25 23:23,FRA,2024-07-26 13:23
LH907,DEL,2024-08-12 09:00,LHR,2024-08-12 19:00
LH978,HND,2024-08-08 23:38,CPH,2024-08-09 06:38
AF761,NRT,2024-07-23 08:54,CTS,2024-07-23 23:54
BA793,CTS,2024-08-15 08:04,AMS,2024-08-15 22:04
CX500,LAX,2024-07-20 06:27,NRT,2024-07-20 11:27
EK519,LHR,2024-08-08 10:32,BKK,2024-08-09 01:32
LH886,ICN,2024-08-13 14:27,DXB,2024-08-14 02:27
LH811,HND,2024-07-22 20:48,KIX,2024-07-23 09:48
SQ521,FRA,2024-07-29 13:41,PEK,2024-07-29 20:41
CX745,HND,2024-08-19 02:20,KUL,2024-08-19 04:20
EK347,BKK,2024-08-09 16:24,NRT,2024-08-10 05:24
SK226,HKG,2024-08-02 03:07,NRT,2024-08-02 11:07
